CORPUS,TOPIC_ID,TOPIC,HUMAN_TEXT,PROMPT,LLM_NAME,LLM_TEXT_1,LLM_TEXT_2,LLM_TEXT_3
BAWE,701,"1. Discuss critically whether or not choice of law rules may refer to a system of law that does not derive from the sovereign power of a state, e.g. Shariah or UNIDROIT Principles of International Commercial Contracts. Make reference to case law and the academic discussion.",,"You are a university student. Write an essay on the topic 1. Discuss critically whether or not choice of law rules may refer to a system of law that does not derive from the sovereign power of a state, e.g. Shariah or UNIDROIT Principles of International Commercial Contracts. Make reference to case law and the academic discussion..",,,,
BAWE,702,How can the practice of law support justice?,,You are a university student. Write an essay on the topic How can the practice of law support justice?.,,,,
BAWE,703,"With reference to Fortescue and other commentators of the medieval and early modern period, assess the importance of Judaeo-Christian theology to the development of both the common law and the secular legal profession.",,"You are a university student. Write an essay on the topic With reference to Fortescue and other commentators of the medieval and early modern period, assess the importance of Judaeo-Christian theology to the development of both the common law and the secular legal profession..",,,,
BAWE,704,The right to silence; myth or reality? Discuss,,You are a university student. Write an essay on the topic The right to silence; myth or reality? Discuss.,,,,
BAWE,705,The contribution of Feminist theory over mainstream theories of International Relations to a better understanding of the field of International Relations,,You are a university student. Write an essay on the topic The contribution of Feminist theory over mainstream theories of International Relations to a better understanding of the field of International Relations.,,,,
BAWE,706,Critically examine the claim that feminist theory offers a better understanding of international relations than that provided by the established theories of international relations.,,You are a university student. Write an essay on the topic Critically examine the claim that feminist theory offers a better understanding of international relations than that provided by the established theories of international relations..,,,,
BAWE,707,Globalisation as a neo-colonial move: A dependency analysis,,You are a university student. Write an essay on the topic Globalisation as a neo-colonial move: A dependency analysis.,,,,
BAWE,708,"The Impact of the ""war on terror"" on US hegemony in East Asia",,"You are a university student. Write an essay on the topic The Impact of the ""war on terror"" on US hegemony in East Asia.",,,,
BAWE,709,An investigation of the ways in which human rights are conceived by international relations theory.,,You are a university student. Write an essay on the topic An investigation of the ways in which human rights are conceived by international relations theory..,,,,
BAWE,710,A Deafening Silence: the Minority Rights of the Anglophones of Quebec,,You are a university student. Write an essay on the topic A Deafening Silence: the Minority Rights of the Anglophones of Quebec.,,,,
BAWE,711,"Bondage (of a) Sex: the Construction of Women's Sexuality, the HIV/AIDS virus and the Oppression of Women",,"You are a university student. Write an essay on the topic Bondage (of a) Sex: the Construction of Women's Sexuality, the HIV/AIDS virus and the Oppression of Women.",,,,
BAWE,712,Analyse the Spanish Civil War poetry of Pablo Neruda and/or C├®sar Vallejo.,,You are a university student. Write an essay on the topic Analyse the Spanish Civil War poetry of Pablo Neruda and/or C├®sar Vallejo..,,,,
BAWE,713,Examine Alfonsina Storni's treatment of gender.,,You are a university student. Write an essay on the topic Examine Alfonsina Storni's treatment of gender..,,,,
BAWE,714,Infant Behavioural Problems,,You are a university student. Write an essay on the topic Infant Behavioural Problems.,,,,
BAWE,715,To what extent do women's NGOs empower third world women?,,You are a university student. Write an essay on the topic To what extent do women's NGOs empower third world women?.,,,,
BAWE,716,Discuss the proposition that the concept of gender is central to the project of globalisation,,You are a university student. Write an essay on the topic Discuss the proposition that the concept of gender is central to the project of globalisation.,,,,
BAWE,717,Women and Environmental Sustainability: A Human Rights Approach to Millennium Development Goal 7,,You are a university student. Write an essay on the topic Women and Environmental Sustainability: A Human Rights Approach to Millennium Development Goal 7.,,,,
BAWE,718,"'The essence of the subject of international taxation is the issue of whether and, to what extent, a country has the right to tax an individual or a company.' [Miller and Oats, Principles of International Taxation, p. 20] Discuss.",,"You are a university student. Write an essay on the topic 'The essence of the subject of international taxation is the issue of whether and, to what extent, a country has the right to tax an individual or a company.' [Miller and Oats, Principles of International Taxation, p. 20] Discuss..",,,,
